Sheet Row Number,Name,Arrondissement,Favorite,Cuisine,Vibe,Features,Notes,Website,Instagram,Facebook,LLM Tagged at,LLM Confidence,Delivery,Takeaway,Google Place ID,Latitude,Longitude
1011,Le Chouf,9,,,,,,,https://www.instagram.com/lechouf_paris?ig_rid=83972d94-4304-472b-9ae9-637922fcff4d,,,,UNKNOWN,UNKNOWN,ChIJkZO5cpFv5kcRF-q9mEZZBYc,48.8828266,2.3466986
1012,Le Comptoir Boutary,9,,,,,,https://www.comptoir-boutary.com/,,,,,UNKNOWN,UNKNOWN,ChIJe1X3kQlv5kcR_TZlCBakvMo,48.8792195,2.3348577
1013,Le Pantruche,9,,,,,,https://www.lapantruchoise.com/lepantruche,,,,,UNKNOWN,UNKNOWN,ChIJNQoJuUZu5kcRFmtyuQGSgi8,48.8804923,2.3396386
1015,Le Tire-Bouchon Rodier,9,,,,,,https://www.letirebouchonrodier.com/,,,,,UNKNOWN,UNKNOWN,ChIJW3bGDABv5kcRKZ-wUqwNkX0,48.8804098,2.3437572
1017,Les Diamantaires,9,,,,,,https://www.lesdiamantaires.com/,,,,,UNKNOWN,UNKNOWN,ChIJF5mgcT9u5kcRr4q8S0mu6nk,48.8754268,2.3427195
1022,LOCO,9,,,,,,https://www.loco-restaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJL5C0Ij9u5kcRX1wieEGLlEE,48.873729,2.342479
1030,Maison Zhang,9,,,,,,,https://www.instagram.com/maison_zhang,,,,UNKNOWN,UNKNOWN,ChIJdzQNoppv5kcRSeC-AV5UajM,48.877543,2.33957
1950,MAJOUJA,9,,,,,,https://www.majoujaparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJq869L7pv5kcRS95kHgTXpuc,48.8752717,2.3383416
1103,Mantra,9,,,,,,https://mantra-paris.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ9ZZjGABv5kcRlLM_ZGcLdhM,48.878566,2.3427292
1034,Marie Akaneya,9,,,,,,https://marieakaneya.com/,,,,,UNKNOWN,UNKNOWN,ChIJhVJG8_dv5kcRsd6zSQn8xro,48.8707852,2.3270765
238,Mian Fan,9,,,,,,https://mianfan.fr/restaurant-asiatique-paris-grands-boulevards,,,,,UNKNOWN,UNKNOWN,ChIJgcYhTjZu5kcRinPGCEZU3eE,48.8748295,2.3315236
1043,Mistinguett,9,,,,,,https://mistinguett.paris/,,,,,UNKNOWN,UNKNOWN,ChIJL13Ngvdv5kcRUXbGmwC1Vww,48.8784646,2.3305758
1044,Momoka,9,,,,,,https://www.momoka.paris/,,,,,UNKNOWN,UNKNOWN,ChIJlY2mtElu5kcR1sVK87T90Zg,48.8791941,2.3336367
1048,NESO,9,,,,,,https://neso.paris/,,,,,UNKNOWN,UNKNOWN,ChIJha4y7zFv5kcRQ2uALYab4lo,48.8760206,2.3474733
1049,Nissi,9,,,,,,https://www.nissiparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJ6Wz0D2Bv5kcRvqONofOnK4Q,48.8807044,2.3350537
1050,Nouilles Ceintures,9,,,,,,https://nouillesceintures.fr/,,,,,UNKNOWN,UNKNOWN,ChIJGW4nQQBv5kcRvHA-V6zntl8,48.8725894,2.3429812
1052,ONYX,9,,,,,,https://restaurantonyx.com/,,,,,UNKNOWN,UNKNOWN,ChIJNdaguHBv5kcRNJkigMhDU_Q,48.8742183,2.3324602
1097,Palacio Paris,9,,,,,,https://palacioparis.com/#RESA,,,,,UNKNOWN,UNKNOWN,ChIJQSojuMJv5kcRPAdln3umfMc,48.8718758,2.336262
1054,PAPI Restaurant,9,,,,,,https://www.papirestaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJE5b0rw5v5kcRX7SY0kVRZK8,48.8742009,2.3437086
1057,Passionné,9,,,,,,https://restaurantpassionne.com/,,,,,UNKNOWN,UNKNOWN,ChIJ9fq2je1v5kcRZY-ReLUsuB8,48.8722139,2.3455604
1102,Patsy,9,,,,,,https://restaurant-patsy.com/,,,,,UNKNOWN,UNKNOWN,ChIJn-_lThtv5kcRetE6OLq5tbo,48.8725823,2.3446461
1061,Perception,9,,,,,,https://www.restaurant-perception.com/,,,,,UNKNOWN,UNKNOWN,ChIJh0LgEaNv5kcRSr67VO7n0Vc,48.8812402,2.3313732
1064,Pink Mamma,9,,,,,,https://www.bigmammagroup.com/fr/trattorias/pink-mamma,,,,,UNKNOWN,UNKNOWN,ChIJaYIUUk9u5kcRfAhRNL_ZJgw,48.8819469,2.3345309
250,Pique-Poule,9,,,,,,https://www.pique-poule.com/,,,,,UNKNOWN,UNKNOWN,ChIJefrCijNu5kcRk7qk77Zqqak,48.8716265,2.3272596
1066,Pirojki Bar,9,,,,,,http://pirojkibar.com/,,,,,UNKNOWN,UNKNOWN,ChIJNwh6Xilv5kcReQRVVZBsXP4,48.8739789,2.3445639
1068,Pizzou Pigalle,9,,,,,,https://pizzou.fr/pizzerias/pigalle,,,,,UNKNOWN,UNKNOWN,ChIJjXoAJE9u5kcRc16kPeQ_2GI,48.882538,2.3329611
1070,Pristine,9,,,,,,https://pristineparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJn3-5-_Nv5kcRH3uWxAu5_oI,48.8763061,2.3411926
1071,Privé de dessert | Restaurant de trompe-l’œil,9,,,,,,https://www.privededessert.com/,,,,,UNKNOWN,UNKNOWN,ChIJEbvPVEFu5kcRTJ5qqFyLyxg,48.8814434,2.3412771
1073,Rempah,9,,,,,,https://rempah-restaurant-paris.eatbu.com/?lang=en,,,,,UNKNOWN,UNKNOWN,ChIJL3jBVilv5kcRxnj2uMDK7DQ,48.8815113,2.3478894
984,Restaurant franco-italien Il Cuoco Galante - Paris 9,9,,,,,,https://www.ilcuocogalante.com/,,,,,UNKNOWN,UNKNOWN,ChIJ56tnwEFu5kcRfWMeHsjARF4,48.8800117,2.3451315
1045,Restaurant Thaï Moom Mam,9,,,,,,https://www.moommam.fr/,,,,,UNKNOWN,UNKNOWN,ChIJBUMESDZu5kcRjgl2d_L3rQg,48.8746969,2.3312723
259,Riha Durum,9,,,,,,https://www.facebook.com/pages/category/Sandwich-Shop/Riha-Durum-109498247097526/,,https://www.facebook.com/rihadurum,,,UNKNOWN,UNKNOWN,ChIJtbe20wFv5kcRCvx9I2EJiGM,48.8721718,2.3429909
1075,Scarpetta,9,,,,,,https://www.scarpetta-paris.fr/,https://www.instagram.com/scarpetta_paris?igsh=MW4wYjRyYTkyaGFpNQ%3D%3D,,,,UNKNOWN,UNKNOWN,ChIJBSdSRQBv5kcRUE84s9j3iOo,48.8816405,2.3466989
1077,Sep Lai,9,,,,,,https://seplai.fr/,,,,,UNKNOWN,UNKNOWN,ChIJeaZkB1Bv5kcRwjqsRO7mhWs,48.875571,2.3418146
1078,Shinjuku Pigalle,9,,,,,,https://www.shinjukupigalle.com/,,,,,UNKNOWN,UNKNOWN,ChIJtdEGqAVv5kcRcuAHjAwYHwM,48.88031,2.3430763
1079,Snack Attack,9,,,,,,https://snack-attack.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ58AjnBpv5kcRPe-PRCtZgXs,48.8780075,2.3447808
1080,So Noodles,9,,,,,,https://www.sonoodles.fr/en/homepage,,,,,UNKNOWN,UNKNOWN,ChIJn1dJFWVv5kcREL50dRpav8c,48.8800114,2.3291484
1081,Sōma Milton,9,,,,,,http://restaurants-soma.fr/soma_milton.html,,,,,UNKNOWN,UNKNOWN,ChIJX2ZigaRv5kcRFhGkiC63cm4,48.8769177,2.340764
1083,Thai House Restaurant,9,,,,,,https://thaihouseparis.wixsite.com/monsite,,,,,UNKNOWN,UNKNOWN,ChIJN8LgB0Fu5kcRMiqwDYESUBI,48.8795034,2.3434725
1099,Torkia Paris,9,,,,,,https://www.instagram.com/torkiaparis/?hl=fr,https://www.instagram.com/torkiaparis,,,,UNKNOWN,UNKNOWN,ChIJ9zws0P5v5kcRY9iZZdSajYs,48.8832456,2.3320837
1085,Tsubame,9,,,,,,,https://www.instagram.com/tsubame_paris?hl=en,,,,UNKNOWN,UNKNOWN,ChIJbU7-505u5kcRncVI5Jq8K8I,48.8829207,2.3320017
1087,Vermillon,9,,,,,,https://vermillon-restaurant.fr/?lang=fr,,https://www.facebook.com/people/Vermillon/100063740312229,,,UNKNOWN,UNKNOWN,ChIJc9ahyYdv5kcRPClqhSqOOrg,48.8821625,2.3316704
1435,Vif Expertise,9,,,,,,http://www.vif-expertise.com/,https://www.instagram.com/vifparis,,,,UNKNOWN,UNKNOWN,ChIJMfk-E65x5kcR1NqRkmPuLJM,48.8761213,2.334263
1113,Arbela,10,,wine_bar,casual,,,https://arbelarestaurant.com/,,,,,UNKNOWN,UNKNOWN,ChIJqcc_Ylxv5kcRm0Hi3jhQmCI,48.8718192,2.3483678
1266,Avant Comptoir du Grouin,10,,wine_bar,casual,,,,https://www.instagram.com/stories/highlights/18043400453701610,,,,UNKNOWN,UNKNOWN,ChIJSamS8OBv5kcRLGs-OI_yaYo,48.8794857,2.3523529
1120,Blossom Burgers,10,,wine_bar,casual,,,https://www.blossomburgers.com/,,,,,UNKNOWN,UNKNOWN,ChIJU8bmhndv5kcRZjb0PmOiCs4,48.8769385,2.3531915
1123,Bonhomie,10,,wine_bar,casual,,,http://www.bonhomie.paris/,,,,,UNKNOWN,UNKNOWN,ChIJQ48wCRRu5kcRv6UbLjz_4xo,48.8720381,2.3511742
1241,Brasserie de l'Hôtel du Nord,10,,"cafe, wine_bar",casual,,,https://www.hoteldunordparis.com/,https://www.instagram.com/hoteldunordparis,,,,UNKNOWN,UNKNOWN,ChIJN_VadQtu5kcRLwEl3jggM4s,48.8735031,2.3641117
1132,Brigade du Tigre,10,,wine_bar,casual,,,https://www.brigadedutigre.fr/,,,,,UNKNOWN,UNKNOWN,ChIJqyMQ-41v5kcR9u8DjdALXgs,48.8734359,2.3481192
1785,Brigitte,10,,wine_bar,casual,,,https://www.restaurantbrigitte.fr/,,,,,UNKNOWN,UNKNOWN,ChIJrejMZs5v5kcR90rv2MeljQY,48.8719995,2.3665629
1133,Café A,10,,"cafe, wine_bar",casual,,,https://www.cafea.fr/,,,,,UNKNOWN,UNKNOWN,ChIJsZKjKA1u5kcRaVDKu3gWoMI,48.8753859,2.3600124
1141,COMER parís.méxico,10,,wine_bar,casual,,,https://www.parismexico.fr/,,,,,UNKNOWN,UNKNOWN,ChIJa1SnrDNbbaMR1VZpHq9W8aU,48.8773422,2.3516751
1145,Distrito Francés Saint Martin,10,,wine_bar,casual,,,https://distritofrances.fr/en/restaurants/df-saint-martin,,,,,UNKNOWN,UNKNOWN,ChIJ7eFXwxFu5kcRO0cnqN2oCts,48.869522,2.356062
1148,Doppio,10,,"cafe, wine_bar",casual,,,https://www.doppio.paris/nos-restaurants,,,,,UNKNOWN,UNKNOWN,ChIJKxs4phlv5kcRVZzf-X3Nlb0,48.8795753,2.3519658
1150,Early June,10,,wine_bar,casual,,,https://early-june.fr/,,,,,UNKNOWN,UNKNOWN,ChIJpRggbu9v5kcRG8MgUOLA89U,48.8729647,2.3632777
1156,FLAT BREAD,10,,"cafe, wine_bar",casual,,,,https://www.instagram.com/flatbread_paris?hl=fr,,,,UNKNOWN,UNKNOWN,ChIJp92EJTVv5kcRAr4UvZvHXz0,48.8690186,2.3584185
1158,Grand Café d'Athènes,10,,cafe,casual,,,https://www.grandcafedathenes.fr/,,,,,UNKNOWN,UNKNOWN,ChIJf-OF5Ndv5kcRVhviq6Kz-0w,48.8731554,2.3547482
1159,Gros,10,,wine_bar,casual,,,https://www.grosrestaurant.com/,,,,,UNKNOWN,UNKNOWN,ChIJgXzDtxNu5kcROU-i5avKPsQ,48.8724213,2.3536839
1162,HolyBelly,10,,cafe,casual,,,https://holybellycafe.com/,,,,,UNKNOWN,UNKNOWN,ChIJoUBj1Q1u5kcR2Jr5HrzpkYQ,48.8710383,2.3596596
1163,Jay's Pizza,10,,pizza,casual,,,,https://www.instagram.com/jayspizza_paris,,,,UNKNOWN,UNKNOWN,ChIJhQa_awBv5kcRbuZs_A1VrfY,48.870905,2.3521183
1341,JULO Paris - Pâtisserie artisanale,10,,bakery,casual,,,https://www.chezjulo.com/,,,,,UNKNOWN,UNKNOWN,ChIJjZTLN7Bv5kcRehTm0DdczL0,48.872039,2.3628367
1166,Jungle Palace,10,,wine_bar,casual,,,https://en.ephemera-group.com/jungle-palace-ephemera,,,,,UNKNOWN,UNKNOWN,ChIJqSmqRVdv5kcRWn3NXEJnXIg,48.8748014,2.35665
1169,Kim Yang,10,,wine_bar,casual,,,https://kimyangparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJ328su3Zu5kcRQ9pB6qtSVrk,48.8815995,2.3645193
1175,La Cave à Michel,10,,wine_bar,casual,,,https://www.lacaveamichel.fr/,,,,,UNKNOWN,UNKNOWN,ChIJx9j1wOBt5kcRJjc_3BBZ4Tk,48.8743571,2.3729006
1178,La Riviera,10,,"cafe, wine_bar",casual,,,https://www.lariviera.paris/,,,,,UNKNOWN,UNKNOWN,ChIJ3Soa7Jtv5kcRb7j3JknTXDM,48.8778222,2.352248
1185,Le Comptoir Général,10,,wine_bar,casual,,,https://lecomptoirgeneral.com/en,,,,,UNKNOWN,UNKNOWN,ChIJZYI0ygtu5kcRdYe6wVTkZDQ,48.8724241,2.3649709
1194,Loui's Corner,10,,"cafe, wine_bar",casual,,,https://www.louiscorner.fr/,,,,,UNKNOWN,UNKNOWN,ChIJveXCWgpu5kcRZO5axZhmU9U,48.8726587,2.3664744
1260,Mazmez,10,,wine_bar,casual,,,https://www.mazmez.fr/,https://www.instagram.com/mazmez_restaurant,,,,UNKNOWN,UNKNOWN,ChIJhRphTthv5kcRvKcxdCJzbmY,48.869253,2.358131
1144,Restaurant Derya,10,,wine_bar,casual,,,https://www.restaurantderya.com/,,https://www.facebook.com/Restaurant.Derya,,,UNKNOWN,UNKNOWN,ChIJg8kIZRFu5kcRZXveIFnMU78,48.8705803,2.3532389
1203,Restaurant Martin Paris,10,,wine_bar,casual,,,https://www.restaurantmartinparis.com/fr,,,,,UNKNOWN,UNKNOWN,ChIJs6fiHw9u5kcRAmzCfXfQU4A,48.8685045,2.3608988
1229,Tempête,10,,wine_bar,casual,,,http://tempete-paris.fr/,,,,,UNKNOWN,UNKNOWN,ChIJOXD9HPZv5kcRIEiUeMz0p6o,48.8724227,2.3531897
1433,Valma Brasserie Provençale - Paris 10,10,,wine_bar,casual,,,https://www.valma.paris/,,,,,UNKNOWN,UNKNOWN,ChIJ3eIklglu5kcRpX9JYrT_Vlc,48.8696677,2.3661525
1234,Vendredi Soir,10,,wine_bar,casual,,,https://www.vendredi-soir.paris/,,,,,UNKNOWN,UNKNOWN,ChIJA8z6M2lv5kcRj6gF8MCKD3k,48.8748464,2.359258
1257,Wukong The Grand Master,10,,wine_bar,casual,,,https://www.wukongrestaurant.com/thegrandmaster/home,,,,,UNKNOWN,UNKNOWN,ChIJ64rCAxNv5kcRp0WLKP9nbB4,48.8713765,2.3644516
1240,Zinga,10,,wine_bar,casual,,,https://zinga.bykomdab.com/,,,,,UNKNOWN,UNKNOWN,ChIJ5ZiYNllv5kcRlaRcQ3cyZ5M,48.8732901,2.3533652
359,Au P'tit Curieux,10,,,casual,,,https://auptitcurieux.com/,,,,,UNKNOWN,UNKNOWN,ChIJpcY4vuBt5kcRkFm7FJY0yP0,48.8747118,2.3726795
1131,Bricktop Pizza,10,,,casual,,,https://www.bricktoppizza.com/pizzeria-paris,,,,,UNKNOWN,UNKNOWN,ChIJjY2N-3Ru5kcRF_2u69DL6E4,48.8780258,2.3655315
1247,Fellows,10,,,casual,,,https://fellows-restaurants.com/,,,,,UNKNOWN,UNKNOWN,ChIJ25Qh2J5v5kcRawwh7pdFt_o,48.8738316,2.3551828
1242,Taco Mesa,10,,,casual,,,https://tacomesa.fr/,,,,,UNKNOWN,UNKNOWN,ChIJT3S9CYhv5kcRQbdZVUPGYak,48.8735985,2.3480095
1236,Vivant 2,10,,,casual,,,https://vivantparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJ6Tfl_Lhv5kcRMr5NkAy_pGg,48.8738226,2.3497774
1239,ZAZZA,10,,,casual,,,https://www.zazza.paris/,,,,,UNKNOWN,UNKNOWN,ChIJX7cFzxVu5kcRJUTQQXkVD-U,48.8720653,2.3480293
1250,Adela,10,,,,,,https://adela-pasta.com/,https://www.instagram.com/adela.pasta?ig_rid=f46a92df-44ba-4127-acd2-0c2874256dd8,,,,UNKNOWN,UNKNOWN,ChIJX0e2o95v5kcRdf01SWhnrf8,48.872315,2.348008
1110,Afendi,10,,,,,,https://afendi-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJ6Q-dHmJv5kcRJJTIKtUHqHY,48.87386,2.355256
1112,Ama,10,,,,,,https://www.ama-paris.fr/,,,,,UNKNOWN,UNKNOWN,ChIJF-etFpht5kcR4VXGgtnctj4,48.8695859,2.3693877
1114,Baba Zulu Soul Food & Southern Kitchen,10,,,,,,,https://www.instagram.com/baba_zulu_paris,,,,UNKNOWN,UNKNOWN,ChIJ9y9rquVv5kcRvlEXSjDs0fg,48.871174,2.364065
1115,BARAK - Poissonnière,10,,,,,,https://barak.fr/,,,,,UNKNOWN,UNKNOWN,ChIJzUNl1P9v5kcRVC0b3b3W-Uc,48.8754581,2.3483696
1119,Billili,10,,,,,,https://www.facebook.com/Billili-188000842132545/,,https://www.facebook.com/people/Billili/100057585183668,,,UNKNOWN,UNKNOWN,ChIJsXTpwFVv5kcRF3fX9d7Sy4g,48.8806669,2.3499621
1121,BMK Paris-Bamako,10,,,,,,https://www.bmkparis.com/decouvrez-bmk-parisbamako,,,,,UNKNOWN,UNKNOWN,ChIJVVXZmRJu5kcRmgQIviloayA,48.8746394,2.356529
1122,Bomaye Burger Paradis,10,,,,,,https://www.bomayeclub.com/,,,,,UNKNOWN,UNKNOWN,ChIJp-lQJMhv5kcR1XpBMSPaaqM,48.8748586,2.3538422
1125,Bopome,10,,,,,,https://bopome.business.site/,,,,,UNKNOWN,UNKNOWN,ChIJ__8D9gtu5kcRZC8yMM8sDGA,48.8718855,2.3626481
1129,Bouillon Julien,10,,,,,,https://www.bouillon-julien.com/,,,,,UNKNOWN,UNKNOWN,ChIJg8kIZRFu5kcRULZqe9xS-a0,48.8705635,2.3532275
1130,Brasserie Bellanger,10,,,,,,https://nouvellegardegroupe.com/en/bellanger/infos,,,,,UNKNOWN,UNKNOWN,ChIJLzkwDG5v5kcR4iljevWUw_M,48.8809206,2.3500288
1255,Buenas,10,,,,,,https://www.buenas.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ_0gNdLBv5kcRz0cTtEQPLgo,48.8735108,2.3546618
1251,Cagnard,10,,,,,,https://fr.newtable.com/restaurant-cagnard-28370.php#:~:text=Restaurant%20/%20Restaurant%20Paris%20/%20Paris%2010%20/%20Cagnard%20.,,,,,UNKNOWN,UNKNOWN,ChIJDzo9DwBv5kcRze0caSOp4f0,48.8771874,2.3544831
1135,Cali Uptown,10,,,,,,https://caliuptown.thecalisisters.com/,,,,,UNKNOWN,UNKNOWN,ChIJEcfPG6Jv5kcRkaDc4G4pCGo,48.8754076,2.3511303
1248,Chez Grand Youze,10,,,,,,https://restaurant-africain-ivoirien-paris10.fr/,,,,,UNKNOWN,UNKNOWN,ChIJPeoi_w1u5kcRfPDVUuHteVs,48.871286,2.3570765
1137,Chez iBO 1985,10,,,,,,,,https://www.facebook.com/pages/Golbasi%20Restaurant%20Chez%20Ibo/207301672806480,,,UNKNOWN,UNKNOWN,ChIJk2ICTuBt5kcRp5-N2RPBfag,48.873662,2.370507
1138,Chez Michel,10,,,,,,https://www.restaurantchezmichel.fr/,,,,,UNKNOWN,UNKNOWN,ChIJHZoYd2xu5kcRqkM2ee0VvLw,48.8795698,2.3522211
1140,ChoCho,10,,,,,,https://chocho.becsparisiens.fr/,,,,,UNKNOWN,UNKNOWN,ChIJe63P-hlv5kcRpDwlTeLaarY,48.8757409,2.349255
1143,Dante Restaurant,10,,,,,,https://www.danterestaurant.info/,,,,,UNKNOWN,UNKNOWN,ChIJewApsjtv5kcRhX25uxAbxiE,48.8747181,2.3540222
1146,Djaam,10,,,,,,https://djaam.fr/,,,,,UNKNOWN,UNKNOWN,ChIJLSCT2dNv5kcRqsN9tiI5vgc,48.8793209,2.3626959
1147,DOGMA Street Food,10,,,,,,https://www.instagram.com/dogma_paris/,https://www.instagram.com/dogma_paris,,,,UNKNOWN,UNKNOWN,ChIJGVp74oRv5kcRrhYJ5S-mg9M,48.8732575,2.3532787
1264,Elbi,10,,,,,,https://restaurantelbi.fr/,,,,,UNKNOWN,UNKNOWN,ChIJCYWOYABv5kcRljw_uXu4O9w,48.8757448,2.3492449
1152,Elsass - Le Restaurant.,10,,,,,,https://restaurant-elsass.com/,,,,,UNKNOWN,UNKNOWN,ChIJXwO32AVt5kcRXrI_5bT5HaU,48.8714335,2.3697179
1153,"ENKOR, Cambodian Fusion Food",10,,,,,,https://www.enkor.fr/,,,,,UNKNOWN,UNKNOWN,ChIJn5l_OWtu5kcRWvKrpNUpuS0,48.8772069,2.3501519
1259,Ficelle Sandwicherie fine,10,,,,,,https://www.instagram.com/ficelle_sandwicherie_fine/,https://www.instagram.com/ficelle_sandwicherie_fine?hl=en,,,,UNKNOWN,UNKNOWN,ChIJc1yR5a9v5kcRO4n0RjVqL7A,48.8743363,2.3481144
1265,Fugue - Restaurant,10,,,,,,https://fugueparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJidCvhZlv5kcRVK6-52FX9g4,48.8743883,2.3589068
1160,Gros Bao - Paris,10,,,,,,https://www.baofamily.co/grosbao,,,,,UNKNOWN,UNKNOWN,ChIJVbaSEqNv5kcRRCojUpAmUIQ,48.8714928,2.3657866
1263,HABILE.,10,,,,,,https://habile.com/,,,,,UNKNOWN,UNKNOWN,ChIJkeFl6w5u5kcRHj_W9bUZF6w,48.8697529,2.3607655
1164,jjii restaurant,10,,,,,,https://www.restaurantjjii.fr/,https://www.instagram.com/restaurantjjii,,,,UNKNOWN,UNKNOWN,ChIJhaa5yeFv5kcR1CwvYTJdU5E,48.8778827,2.3492809
1168,KALI | Restaurant grec & Brunch Paris 10,10,,,,,,https://www.kaligreekfood.fr/,,,,,UNKNOWN,UNKNOWN,ChIJNfH30k5z5kcRnHlhi4HosOM,48.8733206,2.3705714
1258,Kamo,10,,,,,,,https://www.instagram.com/kamo_paris,,,,UNKNOWN,UNKNOWN,ChIJYf1pxgdv5kcRB7k4LRgzXnk,48.8743854,2.3528017
1170,Kolam Paris,10,,,,,,https://www.kolamparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJVVKIrk9v5kcRDPWO9-gW6I0,48.8703349,2.3609882
1252,Kuti - Restaurant Paris 10,10,,,,,,https://linktr.ee/kutifood,,,,,UNKNOWN,UNKNOWN,ChIJmSoRet5v5kcRonDvbYDlA1U,48.8730875,2.353871
1173,La Bibimerie - Restaurant Franco-Coréen,10,,,,,,https://www.labibimerie.com/,,,,,UNKNOWN,UNKNOWN,ChIJX2JEfg5u5kcRrftYVUdopxY,48.8707991,2.3596114
1177,La Poutinerie,10,,,,,,https://lapoutinerie.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ3w6d8l9v5kcR7cgOXLwc_80,48.8723609,2.3482269
1179,La Scala Paris,10,,,,,,https://lascala-paris.fr/restaurant-bar-la-scala-paris,,,,,UNKNOWN,UNKNOWN,ChIJdY1SmhFu5kcReoGSyDApFFs,48.8703038,2.3543651
355,Le Collier de la Reine,10,,,,,,https://lecollierdelareine.paris/password,,,,,UNKNOWN,UNKNOWN,ChIJU6rPEdJv5kcRKSlOKpXayBM,48.8737932,2.3500136
1184,Le Comptoir des Résistants,10,,,,,,https://www.lesresistants.fr/le-comptoir,,,,,UNKNOWN,UNKNOWN,ChIJLx6HlUNv5kcRk-ZtS3bpJZ8,48.8700777,2.3605279
1186,Le daily syrien,10,,,,,,https://www.ledailysyrien.com/,https://www.instagram.com/ledailysyrien?igshid=185062gifxvn3,,,,UNKNOWN,UNKNOWN,ChIJKdeJzhNu5kcRJvxWn3fsN7g,48.8719008,2.353626
1188,Le Vaillant,10,,,,,,https://www.timeout.fr/paris/restaurants/le-vaillant,,,,,UNKNOWN,UNKNOWN,ChIJEd-SqcVv5kcRSCLWTKmNWwQ,48.8783814,2.3658643
1374,Le Verre Volé,10,,,,,,https://www.leverrevole.fr/,,,,,UNKNOWN,UNKNOWN,ChIJa-ILkAtu5kcRiVfpDYzyG6A,48.8728531,2.3635187
1253,Les 4 Frères Bedri,10,,,,,,,https://www.instagram.com/4freresbedri?ig_rid=9eb12bd1-7695-4722-b41b-cbf8f217c179,,,,UNKNOWN,UNKNOWN,ChIJlVMXo3Zu5kcRvZpd04tsaYQ,48.8815441,2.3646668
1189,Les Arlots,10,,,,,,https://www.facebook.com/lesarlots,https://www.instagram.com/lesarlots?hl=en,,,,UNKNOWN,UNKNOWN,ChIJFS3VxGtu5kcRAPBU4W_HJLQ,48.8806222,2.3500034
1191,Les Rupins,10,,,,,,https://www.lesrupins.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ38_szA1u5kcRtZZK4AhbCpQ,48.8718847,2.3596954
1190,Les Résistants,10,,,,,,https://www.lesresistants.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ1bKGkQ5u5kcRguOo3ddfbEE,48.8699749,2.3606736
1192,Levantine,10,,,,,,https://www.levantine.paris/,,,,,UNKNOWN,UNKNOWN,ChIJsYIXCApu5kcR4-9C0_727uo,48.8715414,2.3682092
1193,Libertino,10,,,,,,https://www.bigmammagroup.com/fr/trattorias/libertino,,,,,UNKNOWN,UNKNOWN,ChIJ7dUFgHZv5kcRAq45bWjYkTY,48.8755757,2.3502332
1199,Mamagoto,10,,,,,,https://mamagoto.paris/,,,,,UNKNOWN,UNKNOWN,ChIJmbbX3mxu5kcRKP3Q9q5f2jI,48.877225,2.3544677
1200,Marcus Pizze Amore,10,,,,,,https://marcusparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJy4ZPFOJt5kcRxxE6jOjnxE4,48.8697665,2.3692487
1205,Mulino Mulé,10,,,,,,https://www.mulinomule.com/,,,,,UNKNOWN,UNKNOWN,ChIJqd_oUtVt5kcRQo44BmFV1ag,48.874196,2.3723359
1207,Muniyandi Vilas,10,,,,,,https://muniyandivilas.shop/,https://www.instagram.com/p/B_1bnUtJzw4?ig_rid=ac854833-f0ec-4a62-a025-0228ff0fac3c&img_index=1,,,,UNKNOWN,UNKNOWN,ChIJ-9aaM3Bu5kcRvJGqHK1fv70,48.8838477,2.3591062
1208,Neni Paris,10,,,,,,https://www.neniparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJez0ieFBv5kcRgrPXZhy93pg,48.8795258,2.3549398
1187,New Soul Food Le Maquis · et FoodTruck,10,,,,,,https://www.newsoulfood.fr/restaurant,,,,,UNKNOWN,UNKNOWN,ChIJW4nw-eIN5kcRX_gZzCElMVA,48.879951,2.366947
1209,NOORI,10,,,,,,https://linktr.ee/noori.streetfood,,,,,UNKNOWN,UNKNOWN,ChIJqaKCgK5v5kcRFhP-_l2HkwQ,48.8698525,2.3561967
1262,Oh My Jerk!,10,,,,,,https://ohmyjerk.com/,,,,,UNKNOWN,UNKNOWN,ChIJNWDG3tlv5kcRMfbIeutyBmA,48.8778058,2.3650967
1211,Panda Panda,10,,,,,,https://mamahuhuparis.com/panda-panda,,,,,UNKNOWN,UNKNOWN,ChIJxfYu6Ndt5kcR71kcxZTEHLI,48.875408,2.369104
1212,Pardi,10,,,,,,https://www.restaurant-pardi.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ96U7a4Nv5kcRo0aizQBle2o,48.8769233,2.3550371
