Sheet Row Number,Name,Arrondissement,MVP Selection Reason,Favorite,Cuisine,Vibe,Features,Address,Postal Code,Website,Instagram,Google Place ID,Latitude,Longitude
1758,Caves Pétrissans,17,manual_essential,,wine_bar,casual,,"30 bis Av. Niel, 75017 Paris, France",75017,"https://www.cavespetrissans.fr/fr,1,13688.html",,ChIJ31BAi5Nv5kcRcdw5fTkEJC8,48.881323,2.295819
1750,Charbon,17,manual_essential,,,,,"12 Rue Bayen, 75017 Paris, France",75017,https://www.lecafecharbon.fr/,,ChIJ0R7dNbhv5kcRlcaxHAvmOuA,48.8795095,2.2951109
1760,"Chez Fred, depuis 1945",17,manual_essential,,,,,"190 bis Bd Pereire, 75017 Paris, France",75017,https://www.chezfreddepuis1945.com/,,ChIJn9AJVKNv5kcReD66EJgUWVc,48.8813247,2.2896613
1761,Chicahualco,17,manual_essential,,,,,"77 Rue la Condamine, 75017 Paris, France",75017,https://www.chicahualco.fr/,,ChIJw6p5cU1v5kcRnYNJWy2zLNo,48.8844623,2.3195998
1762,Comme Chez Maman,17,manual_essential,,,,,"5 Rue des Moines, 75017 Paris, France",75017,https://comme-chez-maman.com/,,ChIJo7MOEK5v5kcRilGQNw2mAKw,48.887646,2.318081
1763,Coretta,17,manual_essential,,,,,"151 bis Rue Cardinet, 75017 Paris, France",75017,https://www.restaurantcoretta.com/,,ChIJieM35q5v5kcRSsWWTlMpbA0,48.89058,2.316977
1744,Lebon Caviste,17,manual_essential,,,,,"7 Rue Lebon, 75017 Paris, France",75017,,,ChIJL4yfBCFv5kcRw9H0kPgSPe0,48.8807818,2.2921636
1747,Pizza Di Loretta - Courcelles,17,manual_essential,,,casual,,"12 Bd de Courcelles, 75017 Paris, France",75017,https://www.pizzadiloretta.com/location/opera-bourse-lafayette,,ChIJKf37Q7dv5kcR04WKTJcvSak,48.8812143,2.3141169
1749,Restaurant Junglii Indian Kitchen Paris 17,17,manual_essential,,,casual,,"78 Rue de La Jonquière, 75017 Paris, France",75017,https://www.junglii.fr/carte,,ChIJgaQ1A4lv5kcRXmDJT6Mje6Y,48.8944964,2.3201487
1858,Abuela Pigalle,18,manual_essential,,wine_bar,casual,,"10 Bd de Clichy, 75018 Paris, France",75018,https://abuela.fr/,https://www.instagram.com/abuelaparis,ChIJmXqvMUZu5kcRhwAZdpyXqL4,48.8824184,2.3386502
1859,adraba,18,manual_essential,,,,,"40 Rue Véron, 75018 Paris, France",75018,https://www.adraba-paris.com/,,ChIJ81Z3EIhv5kcR-eurCHPgU14,48.8852372,2.3349937
1860,Amonē,18,manual_essential,,,,,"13 Rue Chappe, 75018 Paris, France",75018,https://restaurants-amone.com/,,ChIJ39JFWGVv5kcR1IXYU61ayfs,48.8846785,2.3416463
1863,Armande,18,manual_essential,,,,,"26 Rue Tholozé, 75018 Paris, France",75018,,https://www.instagram.com/armandemontmartre,ChIJ-5kHXjZv5kcRmPW0wRJ-8z4,48.8870236,2.3360831
1865,Au Paradis Tropical,18,manual_essential,,,,,"6 Rue Custine, 75018 Paris, France",75018,https://www.auparadistropical.com/en,,ChIJpbWNuGdu5kcRn6W2vB7PNrY,48.8878283,2.3489379
1866,Bel-Ami,18,manual_essential,,"cafe, wine_bar",casual,,"128 Bd de Clichy, 75018 Paris, France",75018,https://www.lebelamicafe.com/,,ChIJOxqYz01u5kcR0J23wEcwEiM,48.8847144,2.3292471
1867,Bob's Bake Shop,18,manual_essential,,,,,"12 Espl. Nathalie Sarraute, 75018 Paris, France",75018,http://www.bobsjuicebar.com/bake-shop.html,,ChIJOf1opftv5kcRejSMahu6Vqg,48.8882152,2.3625319
1868,Bobby,18,manual_essential,,,,,"29 Rue Lambert, 75018 Paris, France",75018,https://lebobby.com/,https://www.instagram.com/bobby.resto,ChIJs1Cy4cRv5kcRCbGxR9U7tx0,48.8891466,2.3447993
1869,Bouillon Pigalle,18,manual_essential,,,,,"22 Bd de Clichy, 75018 Paris, France",75018,https://bouillonlesite.com/bouillon-pigalle,,ChIJVb7Sx0Vu5kcR5gDcYjssPWw,48.8826242,2.3374171
1870,Brasserie Barbès,18,manual_essential,,wine_bar,casual,,"2 Bd Barbès, 75018 Paris, France",75018,https://www.brasseriebarbes.com/,,ChIJ4f7h_mhu5kcRtb3IkgcT7pU,48.884007,2.3497388
1871,Café de Luce - Bistrot parisien,18,manual_essential,,"bistro, cafe","casual, classic",,"2 Rue des Trois Frères, 75018 Paris, France",75018,https://www.cafedeluce.com/,,ChIJERDTe1xv5kcRYJ_ltcqznqY,48.883568,2.3417938
1856,Chez Pradel,18,manual_essential,,"cafe, wine_bar",casual,,"168 Rue Ordener, 75018 Paris, France",75018,https://chezpradel.shop/,https://www.instagram.com/chezpradel?hl=en,ChIJ85emdFdu5kcR5gtx5HsSvSQ,48.8939453,2.3350601
1854,La Belle Maison,18,manual_essential,,wine_bar,casual,,"88 Rue Lepic, 75018 Paris, France",75018,https://www.lapantruchoise.com/bellemaison,,ChIJs5FnbQBv5kcRqv75IMiKVmE,48.8872868,2.3362204
1855,Le Boucan,18,manual_essential,,wine_bar,casual,,"108 Bd de Clichy, 75018 Paris, France",75018,https://leboucanbar.wixsite.com/leboucan,https://www.instagram.com/boucan.restaurant,ChIJaXBMYU5u5kcRT10W6s3e-h0,48.8844266,2.331137
1853,Un Amour de Bistro,18,manual_essential,,bistro,"casual, classic",,"24 Rue Caulaincourt, 75018 Paris, France",75018,https://unamourdebistro.fr/fr,,ChIJCfgBp0tv5kcRntSheWro_jY,48.8874376,2.3335944
1947,16 Marcel Landowski,19,manual_essential,,,,,"16 Marcel Landowski, 75019 Paris, France",75019,,https://www.instagram.com/restaurantmarcel,ChIJuyf6xNdt5kcRMrdvDGuWV1M,48.887599,2.3704869
1945,Casa Giorgio,19,manual_essential,,,,,"10 Rue du Général Brunet, 75019 Paris, France",75019,https://www.gruppodalmata.com/restaurant/giorgio,,ChIJC1YRrcBt5kcRhyyIAl3bjh4,48.8803533,2.3908819
1951,Coup de Tête,19,manual_essential,,,,,"107 Rue de Belleville, 75019 Paris, France",75019,https://www.coupdetete-belleville.fr/,,ChIJW4OvAvlt5kcRxAjgddRpc8c,48.874683,2.3868109
1952,Efendi Grill House,19,manual_essential,,,,,"Juste à côté du pont, 175 Av. de Flandre, 75019 Paris, France",75019,https://efendigrillhouse.com/,https://www.instagram.com/efendigrillhouse?ig_rid=f8756446-198e-43fe-b1c0-6066b0d094e0,ChIJVdENFn5t5kcRNucd7RlDIYo,48.89477,2.381704
1953,L'Atlantide,19,manual_essential,,,,,"07 Av. de Laumière, 75019 Paris, France",75019,https://www.latlantide.fr/,,ChIJ5duE18Rt5kcRMO-CClqLn00,48.8830308,2.3809725
1954,"La Marmite d’Afrique, restaurant social et solidaire",19,manual_essential,,,,,"116 Rue de Crimée, 75019 Paris, France",75019,https://lamarmitedafrique.org/,,ChIJeUE7njFs5kcRlXaPF__zBz4,48.88528,2.3833053
1955,Lao Siam,19,manual_essential,,,,,"49 Rue de Belleville, 75019 Paris, France",75019,,https://www.instagram.com/laosiam_paris?hl=en,ChIJbzglYOht5kcR3kcbx_uOXX0,48.8731472,2.3809389
1956,Le Bar Fleuri,19,manual_essential,,wine_bar,casual,,"1 Rue du Plateau, 75019 Paris, France",75019,,,ChIJncqSKsJt5kcRnGNWsjRvfIA,48.8778562,2.3854427
1957,Le Barlu,19,manual_essential,,,,,"10 Quai de la Seine, 75019 Paris, France",75019,https://lebarlu.fr/fr,,ChIJlcEJOdht5kcRIX2rbZH-PMk,48.8848604,2.3712924
1958,Le Cadoret,19,manual_essential,,"cafe, wine_bar",casual,,"1 Rue Pradier, 75019 Paris, France",75019,https://www.instagram.com/nouveaucadoret/,,ChIJgV0tFuht5kcRbpN7ju0-Vho,48.8747781,2.3810074
1950,Le Cheval d'Or,19,manual_essential,,,,,"21 Rue de la Villette, 75019 Paris, France",75019,https://chevaldorparis.com/,,ChIJGedv2cFt5kcRiLIcelO4-wk,48.8757064,2.3873235
1961,Le Pavillon des Canaux,19,manual_essential,,"cafe, wine_bar",casual,,"39 Quai de la Loire, 75019 Paris, France",75019,https://www.pavillondescanaux.com/infos,,ChIJ5YzMRNBt5kcRube978t86bo,48.8874325,2.3786977
1964,Le Square,19,manual_essential,,,,,"7 Sq. Bolivar, 75019 Paris, France",75019,,,ChIJN2w8RwBt5kcRidZiWuwWeA8,48.875802,2.3833681
1965,Les Bancs Publics,19,manual_essential,,,,,"2 Rue de Nantes, 75019 Paris, France",75019,https://les-bancs-publics-restaurant-paris.eatbu.com/?lang=en,,ChIJd0bF1M1t5kcRh_G6Uho2coA,48.8909974,2.3839234
1966,Mensae,19,manual_essential,,wine_bar,casual,,"23 Rue Melingue, 75019 Paris, France",75019,https://www.mensae-restaurant.com/,,ChIJFUqB_sFt5kcRWPU8lkviUVw,48.8757226,2.3855878
1981,Amagat,20,manual_essential,,,,,"23 Villa Riberolle, 75020 Paris, France",75020,https://www.amagatparis.fr/,,ChIJhz9qXldt5kcRGzJ2nlZzm2g,48.8580454,2.3966948
1982,Atelier Fratelli,20,manual_essential,,,,,"75020 Paris, France",75020,https://www.atelierfratelli.fr/restaurant,,ChIJFzdIhJFt5kcRmnJUMUIUtcM,48.8673066,2.3964484
1984,BangBang Restaurant,20,manual_essential,,,,,"9 Rue du Liban, 75020 Paris, France",75020,https://www.spicybangbang.com/contact,,ChIJmeVsScJt5kcRZeGCqAm1T2k,48.8686468,2.3853411
1985,Becquetance,20,manual_essential,,,,,"67 Rue de Ménilmontant, 75020 Paris, France",75020,https://instagram.com/becquetance_paris,https://www.instagram.com/becquetance_paris?hl=en,ChIJW3lz7RZt5kcR1fxpr9IiDps,48.8682791,2.387711
1987,Belleville Sauvage,20,manual_essential,,wine_bar,casual,,"112 Boulevard de Belleville, 5 Rue Denoyez, 75020 Paris, France",75020,https://www.tousunpeusauvage.fr/belleville-sauvage,,ChIJ2y13i-1t5kcRfLkmBMU5-9M,48.8712485,2.3786463
1988,Caché,20,manual_essential,,,,,"13 Villa Riberolle, 75020 Paris, France",75020,https://www.cache-paris.com/,,ChIJHz8LNGRt5kcRuIV4hJfw9Kg,48.8581346,2.3970361
1989,Chez Ramona,20,manual_essential,,,,,"17 Rue Ramponeau, 75020 Paris, France",75020,https://www.belleville-belleville.com/chez-ramona,,ChIJPUO8qOht5kcRtNzOj95-9eM,48.8712805,2.3796745
1991,Chez Rita,20,manual_essential,,,,,"67 Rue des Orteaux, 75020 Paris, France",75020,https://www.facebook.com/chezrita75,,ChIJPZKDDIdt5kcRMVM4Cdf7Q9U,48.8564584,2.4041542
1980,Come a Casa,20,manual_essential,,,casual,,"74-76 Bd de Ménilmontant, 75020 Paris, France",75020,,https://www.instagram.com/comeacasaparis,ChIJ9xFaqghu5kcRuLhOTQwwW3s,48.8641598,2.3864691
1994,Dandelion,20,manual_essential,,,,,"46 Rue des Vignoles, 75020 Paris, France",75020,https://www.restaurantdandelion.com/,,ChIJ9_cKy7Zz5kcRNYRZ7LWNJvM,48.8544957,2.4006969
1995,Des Terres,20,manual_essential,,wine_bar,casual,,"82 Rue Alexandre Dumas, 75020 Paris, France",75020,https://www.instagram.com/desterres.paris/?hl=fr,https://www.instagram.com/desterres.paris?hl=en,ChIJEyUuGcpz5kcRUTU9FiqBmTU,48.8545931,2.3973699
1996,Dilia,20,manual_essential,,,,,"1 Rue d'Eupatoria, 75020 Paris, France",75020,https://www.dilia.fr/,,ChIJ2xMOOOxt5kcRmDNZv-pydrg,48.8686439,2.3862279
1998,Il Posto,20,manual_essential,,,,,"356 Rue des Pyrénées, 75020 Paris, France",75020,https://www.ilposto.fr/,,ChIJLaWjPupt5kcRfUh78D6c8uk,48.8739936,2.3864318
1979,Le montana - Bar Paris 20,20,manual_essential,,"cafe, wine_bar",casual,,"81 Rue des Pyrénées, 75020 Paris, France",75020,https://lemontana20.fr/,https://www.instagram.com/montanarestaurant_paris,ChIJu8RG2Klz5kcRF_XWvjMtjPE,48.853808,2.405678
1997,Restaurant Galerna,20,manual_essential,,,,,"7 Rue du Cher, 75020 Paris, France",75020,https://www.galerna.fr/en,,ChIJeQBSG05t5kcRkl_4l_Yk6oo,48.8644448,2.4001483
